"","Package","Version","Depends","Suggests","License","MD5sum","NeedsCompilation","Title","Description","biocViews","Author","Maintainer","git_url","git_branch","git_last_commit","git_last_commit_date","Date.Publication","source.ver","win.binary.ver","mac.binary.ver","vignettes","vignetteTitles","hasREADME","hasNEWS","hasINSTALL","hasLICENSE","Rfiles","dependencyCount","Imports","Enhances","dependsOnMe","suggestsMe","VignetteBuilder","URL","SystemRequirements","BugReports","importsMe","Archs","LinkingTo","Video","linksToMe","PackageStatus","License_restricts_use","OS_type","organism","License_is_FOSS"
"11","ACE","1.14.0","R (>= 3.4)","c(""knitr"", ""rmarkdown"", ""BiocStyle"")","GPL-2","ee25f2e6cbaca43265d20b8a5c009b5c","no","Absolute Copy Number Estimation from Low-coverage Whole Genome
Sequencing","Uses segmented copy number data to estimate tumor cell
percentage and produce copy number plots displaying absolute
copy numbers.","c(""Software"", ""AssayDomain"", ""Technology"", ""Sequencing"", ""BiologicalQuestion"", ""WorkflowStep"", ""CopyNumberVariation"", ""DNASeq"", ""Coverage"", ""WholeGenome"", ""Visualization"")","Jos B Poell","Jos B Poell <j.poell@amsterdamumc.nl>","https://git.bioconductor.org/packages/ACE","RELEASE_3_15","5cf2d32","2022-04-26","2022-04-26","src/contrib/ACE_1.14.0.tar.gz","bin/windows/contrib/4.2/ACE_1.14.0.zip","bin/macosx/contrib/4.2/ACE_1.14.0.tgz","vignettes/ACE/inst/doc/ACE_vignette.html","ACE vignette","FALSE","TRUE","FALSE","FALSE","vignettes/ACE/inst/doc/ACE_vignette.R","79","c(""Biobase"", ""QDNAseq"", ""ggplot2"", ""grid"", ""stats"", ""utils"", ""methods"", ""grDevices"", ""GenomicRanges"")",NA,NA,NA,"knitr","https://github.com/tgac-vumc/ACE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12","aCGH","1.74.0","c(""R (>= 2.10)"", ""cluster"", ""survival"", ""multtest"")",NA,"GPL-2","6378d175c6c0a188f7895a59abf55373","yes","Classes and functions for Array Comparative Genomic
Hybridization data","Functions for reading aCGH data from image analysis output
files and clone information files, creation of aCGH S3 objects
for storing these data. Basic methods for accessing/replacing,
subsetting, printing and plotting aCGH objects.","c(""Software"", ""AssayDomain"", ""Infrastructure"", ""ResearchField"", ""CopyNumberVariation"", ""DataImport"", ""Genetics"")","c(""Jane Fridlyand"", ""Peter Dimitrov"")","Peter Dimitrov <dimitrov@stat.Berkeley.EDU>","https://git.bioconductor.org/packages/aCGH","RELEASE_3_15","e7ba380","2022-04-26","2022-04-26","src/contrib/aCGH_1.74.0.tar.gz","bin/windows/contrib/4.2/aCGH_1.74.0.zip","bin/macosx/contrib/4.2/aCGH_1.74.0.tgz","vignettes/aCGH/inst/doc/aCGH.pdf","aCGH Overview","FALSE","FALSE","FALSE","FALSE","vignettes/aCGH/inst/doc/aCGH.R","16","c(""Biobase"", ""grDevices"", ""graphics"", ""methods"", ""stats"", ""splines"", ""utils"")",NA,"CRImage","beadarraySNP",NA,NA,NA,NA,"c(""ADaCGH2"", ""snapCGH"")","x64",NA,NA,NA,NA,NA,NA,NA,NA
"13","ACME","2.52.0","c(""R (>= 2.10)"", ""Biobase (>= 2.5.5)"", ""methods"", ""BiocGenerics"")",NA,"GPL (>= 2)","3aa1920a5dbe9c7cce332538a39bbc81","yes","Algorithms for Calculating Microarray Enrichment (ACME)","ACME (Algorithms for Calculating Microarray Enrichment) is
a set of tools for analysing tiling array ChIP/chip, DNAse
hypersensitivity, or other experiments that result in regions
of the genome showing ""enrichment"".  It does not rely on a
specific array technology (although the array should be a
""tiling"" array), is very general (can be applied in experiments
resulting in regions of enrichment), and is very insensitive to
array noise or normalization methods.  It is also very fast and
can be applied on whole-genome tiling array experiments quite
easily with enough memory.","c(""Software"", ""Technology"", ""WorkflowStep"", ""Microarray"", ""Normalization"")","Sean Davis","Sean Davis <sdavis2@mail.nih.gov>","https://git.bioconductor.org/packages/ACME","RELEASE_3_15","14a97c7","2022-04-26","2022-04-26","src/contrib/ACME_2.52.0.tar.gz","bin/windows/contrib/4.2/ACME_2.52.0.zip","bin/macosx/contrib/4.2/ACME_2.52.0.tgz","vignettes/ACME/inst/doc/ACME.pdf","ACME","FALSE","FALSE","FALSE","FALSE","vignettes/ACME/inst/doc/ACME.R","6","c(""graphics"", ""stats"")",NA,NA,"oligo",NA,"http://watson.nci.nih.gov/~sdavis",NA,NA,NA,"x64",NA,NA,NA,NA,NA,NA,NA,NA
"14","ADaCGH2","2.36.0","c(""R (>= 3.2.0)"", ""parallel"", ""ff"", ""GLAD"")","c(""CGHregions"", ""Cairo"", ""limma"")","GPL (>= 3)","324be393fe52409259fcda3a27bc93a1","yes","Analysis of big data from aCGH experiments using parallel
computing and ff objects","Analysis and plotting of array CGH data. Allows usage of
Circular Binary Segementation, wavelet-based smoothing (both as
in Liu et al., and HaarSeg as in Ben-Yaacov and Eldar), HMM,
BioHMM, GLAD, CGHseg. Most computations are parallelized
(either via forking or with clusters, including MPI and sockets
clusters) and use ff for storing data.","c(""Software"", ""Technology"", ""Microarray"", ""CopyNumberVariants"")","c(""Ramon Diaz-Uriarte"", ""Oscar M. Rueda . Wavelet-based aCGH smoothing code from Li Hsu"", ""Douglas Grove . Imagemap code from Barry Rowlingson . HaarSeg code from Erez Ben-Yaacov; downloaded from . Code from ffbase by Edwin de Jonge"", ""Jan Wijffels"", ""Jan van der Laan."")","Ramon Diaz-Uriarte <rdiaz02@gmail.com>","https://git.bioconductor.org/packages/ADaCGH2","RELEASE_3_15","faae5aa","2022-04-26","2022-04-26","src/contrib/ADaCGH2_2.36.0.tar.gz","bin/windows/contrib/4.2/ADaCGH2_2.36.0.zip","bin/macosx/contrib/4.2/ADaCGH2_2.36.0.tgz","c(""vignettes/ADaCGH2/inst/doc/ADaCGH2-long-examples.pdf"", ""vignettes/ADaCGH2/inst/doc/ADaCGH2.pdf"", ""vignettes/ADaCGH2/inst/doc/benchmarks.pdf"")","c(""ADaCGH2-long-examples.pdf"", ""ADaCGH2 Overview"", ""benchmarks.pdf"")","FALSE","TRUE","FALSE","FALSE","vignettes/ADaCGH2/inst/doc/ADaCGH2.R","98","c(""bit"", ""DNAcopy"", ""tilingArray"", ""waveslim"", ""cluster"", ""aCGH"", ""snapCGH"")","Rmpi",NA,NA,NA,"https://github.com/rdiaz02/adacgh2",NA,NA,NA,"x64",NA,NA,NA,NA,NA,NA,NA,NA
"15","ADAM","1.12.0","c(""R(>= 3.5)"", ""stats"", ""utils"", ""methods"")","c(""testthat"", ""rmarkdown"")","GPL (>= 2)","08a72855f9dad62c53d3ec635f6ef002","yes","ADAM: Activity and Diversity Analysis Module","ADAM is a GSEA R package created to group a set of genes
from comparative samples (control versus experiment) belonging
to different species according to their respective functions
(Gene Ontology and KEGG pathways as default) and show their
significance by calculating p-values referring togene diversity
and activity. Each group of genes is called GFAG (Group of
Functionally Associated Genes).","c(""Software"", ""BiologicalQuestion"", ""WorkflowStep"", ""Pathways"", ""AssayDomain"", ""Technology"", ""GeneSetEnrichment"", ""KEGG"", ""GeneExpression"", ""Microarray"")","c(""André Luiz Molan"", ""Giordano Bruno Sanches Seco"", ""Agnes Takeda"", ""Jose Rybarczyk Filho"")","Jose Luiz Rybarczyk Filho <jose.luiz@unesp.br>","https://git.bioconductor.org/packages/ADAM","RELEASE_3_15","994e420","2022-04-26","2022-04-26","src/contrib/ADAM_1.12.0.tar.gz","bin/windows/contrib/4.2/ADAM_1.12.0.zip","bin/macosx/contrib/4.2/ADAM_1.12.0.tgz","vignettes/ADAM/inst/doc/ADAM.html","""Using ADAM""","FALSE","TRUE","FALSE","FALSE","vignettes/ADAM/inst/doc/ADAM.R","84","c(""Rcpp (>= 0.12.18)"", ""GO.db (>= 3.6.0)"", ""KEGGREST (>= 1.20.2)"", ""knitr"", ""pbapply (>= 1.3-4)"", ""dplyr (>= 0.7.6)"", ""DT (>= 0.4)"", ""stringr (>= 1.3.1)"", ""SummarizedExperiment (>= 1.10.1)"")",NA,"ADAMgui",NA,"knitr",NA,"C++11",NA,NA,"x64","Rcpp",NA,NA,NA,NA,NA,NA,NA
"16","ADAMgui","1.12.0","c(""R(>= 3.6)"", ""stats"", ""utils"", ""methods"", ""ADAM"")","c(""markdown"", ""BiocStyle"")","GPL (>= 2)","83ad813346efaba414a4076fdb503a8b","no","Activity and Diversity Analysis Module Graphical User Interface","ADAMgui is a Graphical User Interface for the ADAM
package. The ADAMgui package provides 2 shiny-based
applications that allows the user to study the output of the
ADAM package files through different plots. It's possible, for
example, to choose a specific GFAG and observe the gene
expression behavior with the plots created with the
GFAGtargetUi function. Features such as differential expression
and foldchange can be easily seen with aid of the plots made
with GFAGpathUi function.","c(""Software"", ""BiologicalQuestion"", ""WorkflowStep"", ""Pathways"", ""GeneSetEnrichment"", ""KEGG"")","c(""Giordano Bruno Sanches Seco"", ""André Luiz Molan"", ""Agnes Takeda"", ""Jose Rybarczyk Filho"")","Jose Luiz Rybarczyk Filho <jose.luiz@unesp.br>","https://git.bioconductor.org/packages/ADAMgui","RELEASE_3_15","6f63302","2022-04-26","2022-04-26","src/contrib/ADAMgui_1.12.0.tar.gz","bin/windows/contrib/4.2/ADAMgui_1.12.0.zip","bin/macosx/contrib/4.2/ADAMgui_1.12.0.tgz","vignettes/ADAMgui/inst/doc/ADAMgui.html","""Using ADAMgui""","FALSE","TRUE","FALSE","FALSE","vignettes/ADAMgui/inst/doc/ADAMgui.R","159","c(""GO.db (>= 3.5.0)"", ""dplyr (>= 0.7.6)"", ""shiny (>= 1.1.0)"", ""stringr\n(>= 1.3.1)"", ""stringi (>= 1.2.4)"", ""varhandle (>= 2.0.3)"", ""ggplot2\n(>= 3.0.0)"", ""ggrepel (>= 0.8.0)"", ""ggpubr (>= 0.1.8)"", ""ggsignif (>=\n0.4.0)"", ""reshape2 (>= 1.4.3)"", ""RColorBrewer (>= 1.1-2)"", ""colorRamps (>= 2.3)"", ""DT (>= 0.4)"", ""data.table (>= 1.11.4)"", ""gridExtra (>= 2.3)"", ""shinyjs (>= 1.0)"", ""knitr"", ""testthat"")",NA,NA,NA,"knitr","TBA",NA,"https://github.com/jrybarczyk/ADAMgui/issues",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","adductomicsR","1.12.0","c(""R (>= 3.6)"", ""adductData"", ""ExperimentHub"", ""AnnotationHub"")","c(""knitr (>= 1.15.1)"", ""rmarkdown (>= 1.5)"", ""Rdisop (>= 1.34.0)"", ""testthat"")","Artistic-2.0","12890e7a28e6d87eb3a262017f3f6c95","no","Processing of adductomic mass spectral datasets","Processes MS2 data to identify potentially adducted
peptides from spectra that has been corrected for mass drift
and retention time drift and quantifies MS1 level mass spectral
peaks.","c(""Software"", ""Technology"", ""ResearchField"", ""Infrastructure"", ""MassSpectrometry"", ""Metabolomics"", ""ThirdPartyClient"", ""DataImport"", ""GUI"")","Josie Hayes","Josie Hayes <jlhayes1982@gmail.com>","https://git.bioconductor.org/packages/adductomicsR","RELEASE_3_15","3fd767a","2022-04-26","2022-04-26","src/contrib/adductomicsR_1.12.0.tar.gz","bin/windows/contrib/4.2/adductomicsR_1.12.0.zip","bin/macosx/contrib/4.2/adductomicsR_1.12.0.tgz","vignettes/adductomicsR/inst/doc/adductomicsRWorkflow.html","Adductomics workflow","FALSE","FALSE","FALSE","FALSE","vignettes/adductomicsR/inst/doc/adductomicsRWorkflow.R","137","c(""parallel (>= 3.3.2)"", ""data.table (>= 1.10.4)"", ""OrgMassSpecR (>=\n0.4.6)"", ""foreach (>= 1.4.3)"", ""mzR (>= 2.14.0)"", ""ade4 (>= 1.7.6)"", ""rvest (>= 0.3.2)"", ""pastecs (>= 1.3.18)"", ""reshape2 (>= 1.4.2)"", ""pracma (>= 2.0.4)"", ""DT (>= 0.2)"", ""fpc (>= 2.1.10)"", ""doSNOW (>=\n1.0.14)"", ""fastcluster (>= 1.1.22)"", ""RcppEigen (>= 0.3.3.3.0)"", ""bootstrap (>= 2017.2)"", ""smoother (>= 1.1)"", ""dplyr (>= 0.7.5)"", ""zoo\n(>= 1.8)"", ""stats (>= 3.5.0)"", ""utils (>= 3.5.0)"", ""graphics (>=\n3.5.0)"", ""grDevices (>= 3.5.0)"", 
""methods (>= 3.5.0)"", ""datasets (>=\n3.5.0)"")",NA,NA,NA,"knitr",NA,NA,"https://github.com/JosieLHayes/adductomicsR/issues",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","ADImpute","1.6.0","R (>= 4.0)","c(""BiocStyle"", ""knitr"", ""rmarkdown"", ""testthat"")","GPL-3 + file LICENSE","94c0ad954e126357f2c298cd65a11d23","no","Adaptive Dropout Imputer (ADImpute)","Single-cell RNA sequencing (scRNA-seq) methods are
typically unable to quantify the expression levels of all genes
in a cell, creating a need for the computational prediction of
missing values (‘dropout imputation’). Most existing dropout
imputation methods are limited in the sense that they
exclusively use the scRNA-seq dataset at hand and do not
exploit external gene-gene relationship information. Here we
propose two novel methods: a gene regulatory network-based
approach using gene-gene relationships learnt from external
data and a baseline approach corresponding to a sample-wide
average. ADImpute can implement these novel methods and also
combine them with existing imputation methods (currently
supported: DrImpute, SAVER). ADImpute can learn the best
performing method per gene and combine the results from
different methods into an ensemble.","c(""Software"", ""AssayDomain"", ""WorkflowStep"", ""Visualization"", ""Technology"", ""ResearchField"", ""GeneExpression"", ""Network"", ""Preprocessing"", ""Sequencing"", ""SingleCell"", ""Transcriptomics"")","Ana Carolina Leote","Ana Carolina Leote <anacarolinaleote@gmail.com>","https://git.bioconductor.org/packages/ADImpute","RELEASE_3_15","1685f60","2022-04-26","2022-04-26","src/contrib/ADImpute_1.6.0.tar.gz","bin/windows/contrib/4.2/ADImpute_1.6.0.zip","bin/macosx/contrib/4.2/ADImpute_1.6.0.tgz","vignettes/ADImpute/inst/doc/ADImpute_tutorial.html","ADImpute tutorial","FALSE","FALSE","FALSE","TRUE","vignettes/ADImpute/inst/doc/ADImpute_tutorial.R","53","c(""checkmate"", ""BiocParallel"", ""data.table"", ""DrImpute"", ""kernlab"", ""MASS"", ""Matrix"", ""methods"", ""rsvd"", ""S4Vectors"", ""SAVER"", ""SingleCellExperiment"", ""stats"", ""SummarizedExperiment"", ""utils"")",NA,NA,NA,"knitr",NA,NA,"https://github.com/anacarolinaleote/ADImpute/issues",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","adSplit","1.66.0","c(""R (>= 2.1.0)"", ""methods (>= 2.1.0)"")","c(""golubEsets (>= 1.0)"", ""vsn (>= 1.5.0)"", ""hu6800.db (>= 1.8.1)"")","GPL (>= 2)","b209dc79a5ac8650b753986f278b95c0","yes","Annotation-Driven Clustering","This package implements clustering of microarray gene
expression profiles according to functional annotations. For
each term genes are annotated to, splits into two subclasses
are computed and a significance of the supporting gene set is
determined.","c(""Software"", ""Technology"", ""StatisticalMethod"", ""Microarray"", ""Clustering"")","c(""Claudio Lottaz"", ""Joern Toedling"")","Claudio Lottaz <Claudio.Lottaz@klinik.uni-regensburg.de>","https://git.bioconductor.org/packages/adSplit","RELEASE_3_15","64580a6","2022-04-26","2022-04-26","src/contrib/adSplit_1.66.0.tar.gz","bin/windows/contrib/4.2/adSplit_1.66.0.zip","bin/macosx/contrib/4.2/adSplit_1.66.0.tgz","vignettes/adSplit/inst/doc/tr_2005_02.pdf","Annotation-Driven Clustering","FALSE","FALSE","FALSE","FALSE","vignettes/adSplit/inst/doc/tr_2005_02.R","54","c(""AnnotationDbi"", ""Biobase (>= 1.5.12)"", ""cluster (>= 1.9.1)"", ""GO.db\n(>= 1.8.1)"", ""graphics"", ""grDevices"", ""KEGGREST (>= 1.30.1)"", ""multtest\n(>= 1.6.0)"", ""stats (>= 2.1.0)"")",NA,NA,NA,NA,"http://compdiag.molgen.mpg.de/software/adSplit.shtml",NA,NA,NA,"x64",NA,NA,NA,NA,NA,NA,NA,NA
"20","AffiXcan","1.14.0","c(""R (>= 3.6)"", ""SummarizedExperiment"")","c(""BiocStyle"", ""knitr"", ""rmarkdown"")","GPL-3","600bb8b130bca53a23db75d00b5cc90c","no","A Functional Approach To Impute Genetically Regulated Expression","Impute a GReX (Genetically Regulated Expression) for a set
of genes in a sample of individuals, using a method based on
the Total Binding Affinity (TBA). Statistical models to impute
GReX can be trained with a training dataset where the real
total expression values are known.","c(""Software"", ""AssayDomain"", ""BiologicalQuestion"", ""StatisticalMethod"", ""GeneExpression"", ""Transcription"", ""GeneRegulation"", ""DimensionReduction"", ""Regression"", ""PrincipalComponent"")","Alessandro Lussana","Alessandro Lussana <alessandro.lussana@protonmail.com>","https://git.bioconductor.org/packages/AffiXcan","RELEASE_3_15","135889a","2022-04-26","2022-04-26","src/contrib/AffiXcan_1.14.0.tar.gz","bin/windows/contrib/4.2/AffiXcan_1.14.0.zip","bin/macosx/contrib/4.2/AffiXcan_1.14.0.tgz","vignettes/AffiXcan/inst/doc/AffiXcan.html","AffiXcan","FALSE","TRUE","FALSE","FALSE","vignettes/AffiXcan/inst/doc/AffiXcan.R","55","c(""MultiAssayExperiment"", ""BiocParallel"", ""crayon"")",NA,NA,NA,"knitr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","affxparser","1.68.1","R (>= 2.14.0)","c(""R.oo (>= 1.22.0)"", ""R.utils (>= 2.7.0)"", ""AffymetrixDataTestFiles"")","LGPL (>= 2)","ada566b625f0b6675ddaa15a24deaeda","yes","Affymetrix File Parsing SDK","Package for parsing Affymetrix files (CDF, CEL, CHP,
BPMAP, BAR).  It provides methods for fast and memory efficient
parsing of Affymetrix files using the Affymetrix' Fusion SDK.
Both ASCII- and binary-based files are supported.  Currently,
there are methods for reading chip definition file (CDF) and a
cell intensity file (CEL).  These files can be read either in
full or in part.  For example, probe signals from a few
probesets can be extracted very quickly from a set of CEL files
into a convenient list structure.","c(""Software"", ""Infrastructure"", ""Technology"", ""Microarray"", ""DataImport"", ""ProprietaryPlatforms"", ""OneChannel"")","c(""Henrik Bengtsson"", ""James Bullard"", ""Robert Gentleman"", ""Kasper Daniel Hansen"", ""Jim Hester"", ""Martin Morgan"")","Kasper Daniel Hansen <kasperdanielhansen@gmail.com>","https://git.bioconductor.org/packages/affxparser","RELEASE_3_15","821a01a","2022-04-28","2022-04-29","src/contrib/affxparser_1.68.1.tar.gz","bin/windows/contrib/4.2/affxparser_1.68.1.zip","bin/macosx/contrib/4.2/affxparser_1.68.1.tgz",NA,NA,"FALSE","TRUE","FALSE","FALSE",NA,"0",NA,NA,"c(""ITALICS"", ""pdInfoBuilder"")","c(""TIN"", ""aroma.affymetrix"", ""aroma.apd"")",NA,"https://github.com/HenrikBengtsson/affxparser",NA,"https://github.com/HenrikBengtsson/affxparser/issues","c(""affyILM"", ""cn.farms"", ""crossmeta"", ""EventPointer"", ""GCSscore"", ""GeneRegionScan"", ""ITALICS"", ""oligo"")","x64",NA,NA,NA,NA,NA,NA,NA,NA
"22","affy","1.74.0","c(""R (>= 2.8.0)"", ""BiocGenerics (>= 0.1.12)"", ""Biobase (>= 2.5.5)"")","c(""tkWidgets (>= 1.19.0)"", ""affydata"", ""widgetTools"")","LGPL (>= 2.0)","44096f967d9c53d05ef718da0da1ef85","yes","Methods for Affymetrix Oligonucleotide Arrays","The package contains functions for exploratory
oligonucleotide array analysis. The dependence on tkWidgets
only concerns few convenience functions. 'affy' is fully
functional without it.","c(""Software"", ""Technology"", ""Microarray"", ""WorkflowStep"", ""OneChannel"", ""Preprocessing"")","c(""Rafael A. Irizarry"", ""Laurent Gautier"", ""Benjamin Milo Bolstad"", ""Crispin Miller"", ""Magnus Astrand"", ""Leslie M. Cope"", ""Robert Gentleman"", ""Jeff Gentry"", ""Conrad Halling"", ""Wolfgang Huber"", ""James MacDonald"", ""Benjamin I. P. Rubinstein"", ""Christopher Workman"", ""John Zhang"")","Rafael A. Irizarry <rafa@ds.harvard.edu>","https://git.bioconductor.org/packages/affy","RELEASE_3_15","2266c4a","2022-04-26","2022-04-26","src/contrib/affy_1.74.0.tar.gz","bin/windows/contrib/4.2/affy_1.74.0.zip","bin/macosx/contrib/4.2/affy_1.74.0.tgz","c(""vignettes/affy/inst/doc/affy.pdf"", ""vignettes/affy/inst/doc/builtinMethods.pdf"", ""vignettes/affy/inst/doc/customMethods.pdf"", ""vignettes/affy/inst/doc/vim.pdf"")","c(""1. Primer"", ""2. Built-in Processing Methods"", ""3. Custom\nProcessing Methods"", ""4. Import Methods"")","FALSE","TRUE","FALSE","FALSE","c(""vignettes/affy/inst/doc/affy.R"", ""vignettes/affy/inst/doc/builtinMethods.R"", ""vignettes/affy/inst/doc/customMethods.R"", ""vignettes/affy/inst/doc/vim.R"")","11","c(""affyio (>= 1.13.3)"", ""BiocManager"", ""graphics"", ""grDevices"", ""methods"", ""preprocessCore"", ""stats"", ""utils"", ""zlibbioc"")",NA,"c(""affyContam"", ""affyPLM"", ""AffyRNADegradation"", ""altcdfenvs"", ""arrayMvout"", ""bgx"", ""Cormotif"", ""DrugVsDisease"", ""ExiMiR"", ""farms"", ""frmaTools"", ""gcrma"", ""logitT"", ""maskBAD"", ""panp"", ""prebs"", ""qpcrNorm"", ""RefPlus"", ""Risa"", ""RPA"", ""SCAN.UPC"", ""sscore"", ""webbioc"", ""affydata"", ""ALLMLL"", ""AmpAffyExample"", ""bronchialIL13"", ""ccTutorial"", ""CLL"", ""curatedBladderData"", ""curatedOvarianData"", ""ecoliLeucine"", ""Hiiragi2013"", ""MAQCsubset"", ""mvoutData"", ""PREDAsampledata"", ""SpikeIn"", ""SpikeInSubset"", ""XhybCasneuf"", 
""RobLoxBioC"")","c(""AnnotationForge"", ""ArrayExpress"", ""autonomics"", ""beadarray"", ""beadarraySNP"", ""BiocGenerics"", ""Biostrings"", ""BufferedMatrixMethods"", ""categoryCompare"", ""ecolitk"", ""factDesign"", ""GeneRegionScan"", ""limma"", ""made4"", ""piano"", ""PREDA"", ""qcmetrics"", ""runibic"", ""siggenes"", ""TCGAbiolinks"", ""estrogen"", ""ffpeExampleData"", ""arrays"", ""aroma.affymetrix"", ""hexbin"", ""isatabr"", ""maGUI"")",NA,NA,NA,NA,"c(""affycoretools"", ""affyILM"", ""affylmGUI"", ""arrayQualityMetrics"", ""bnem"", ""CAFE"", ""ChIPXpress"", ""Cormotif"", ""crossmeta"", ""Doscheda"", ""farms"", ""ffpe"", ""frma"", ""gcrma"", ""GEOsubmission"", ""Harshlight"", ""HTqPCR"", ""iCheck"", ""lumi"", ""makecdfenv"", ""mimager"", ""MSnbase"", ""PECA"", ""plier"", ""puma"", ""pvac"", ""Rnits"", ""STATegRa"", ""tilingArray"", ""TurboNorm"", ""vsn"", ""rat2302frmavecs"", ""DeSousa2013"", ""signatureSearchData"", ""bapred"", ""IsoGene"")","x64","preprocessCore",NA,NA,NA,NA,NA,NA,NA
"23","affycomp","1.72.0","c(""R (>= 2.13.0)"", ""methods"", ""Biobase (>= 2.3.3)"")","c(""splines"", ""affycompData"")","GPL (>= 2)","bc78a7172802ac8e93ed8dcd3889125f","no","Graphics Toolbox for Assessment of Affymetrix Expression
Measures","The package contains functions that can be used to compare
expression measures for Affymetrix Oligonucleotide Arrays.","c(""Software"", ""Technology"", ""Microarray"", ""WorkflowStep"", ""OneChannel"", ""Preprocessing"")","c(""Rafael A. Irizarry"", ""Zhijin Wu"", ""Simon Cawley"")","Rafael A. Irizarry <rafa@jhu.edu>","https://git.bioconductor.org/packages/affycomp","RELEASE_3_15","c52baea","2022-04-26","2022-04-26","src/contrib/affycomp_1.72.0.tar.gz","bin/windows/contrib/4.2/affycomp_1.72.0.zip","bin/macosx/contrib/4.2/affycomp_1.72.0.tgz","vignettes/affycomp/inst/doc/affycomp.pdf","affycomp primer","FALSE","FALSE","FALSE","FALSE","vignettes/affycomp/inst/doc/affycomp.R","6",NA,NA,"affycompData",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24","AffyCompatible","1.56.0","c(""R (>= 2.7.0)"", ""XML (>= 2.8-1)"", ""RCurl (>= 0.8-1)"", ""methods"")",NA,"Artistic-2.0","51595bbb66cdc85fd10d368e84b8b2e6","no","Affymetrix GeneChip software compatibility","This package provides an interface to Affymetrix chip
annotation and sample attribute files. The package allows an
easy way for users to download and manage local data bases of
Affynmetrix NetAffx annotation files. The package also provides
access to GeneChip Operating System (GCOS) and GeneChip Command
Console (AGCC)-compatible sample annotation files.","c(""Software"", ""Technology"", ""Microarray"", ""Infrastructure"", ""OneChannel"")","c(""Martin Morgan"", ""Robert Gentleman"")","Martin Morgan <martin.morgan@roswellpark.org>","https://git.bioconductor.org/packages/AffyCompatible","RELEASE_3_15","37ea4bb","2022-04-26","2022-04-26","src/contrib/AffyCompatible_1.56.0.tar.gz","bin/windows/contrib/4.2/AffyCompatible_1.56.0.zip","bin/macosx/contrib/4.2/AffyCompatible_1.56.0.tgz","c(""vignettes/AffyCompatible/inst/doc/MAGEAndARR.pdf"", ""vignettes/AffyCompatible/inst/doc/NetAffxResource.pdf"")","c(""Retrieving MAGE and ARR sample attributes"", ""Annotation\nretrieval with NetAffxResource"")","FALSE","FALSE","FALSE","FALSE","c(""vignettes/AffyCompatible/inst/doc/MAGEAndARR.R"", ""vignettes/AffyCompatible/inst/doc/NetAffxResource.R"")","19","Biostrings",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","affyContam","1.54.0","c(""R (>= 2.7.0)"", ""tools"", ""methods"", ""utils"", ""Biobase"", ""affy"", ""affydata"")","hgu95av2cdf","Artistic-2.0","2b8bde38890e96194d21e7e37f1e017c","no","structured corruption of affymetrix cel file data","structured corruption of cel file data to demonstrate QA
effectiveness","c(""Software"", ""Infrastructure"")","V. Carey","V. Carey <stvjc@channing.harvard.edu>","https://git.bioconductor.org/packages/affyContam","RELEASE_3_15","c5208b4","2022-04-26","2022-04-26","src/contrib/affyContam_1.54.0.tar.gz","bin/windows/contrib/4.2/affyContam_1.54.0.zip","bin/macosx/contrib/4.2/affyContam_1.54.0.tgz","vignettes/affyContam/inst/doc/affyContam.pdf","affy contamination tools","FALSE","FALSE","FALSE","FALSE","vignettes/affyContam/inst/doc/affyContam.R","14",NA,NA,NA,NA,NA,NA,NA,NA,"arrayMvout",NA,NA,NA,NA,NA,NA,NA,NA,NA
